"DATE","TIME PERIOD","(LFSI.M.AT.N.UNEHRT.TOTAL0.15_74.M)","(LFSI.M.BE.N.UNEHRT.TOTAL0.15_74.M)","(LFSI.M.BG.N.UNEHRT.TOTAL0.15_74.M)","(LFSI.M.CY.N.UNEHRT.TOTAL0.15_74.M)","(LFSI.M.CZ.N.UNEHRT.TOTAL0.15_74.M)","(LFSI.M.DE.N.UNEHRT.TOTAL0.15_74.M)","(LFSI.M.DK.N.UNEHRT.TOTAL0.15_74.M)","(LFSI.M.EE.N.UNEHRT.TOTAL0.15_74.M)","(LFSI.M.ES.N.UNEHRT.TOTAL0.15_74.M)","(LFSI.M.FI.N.UNEHRT.TOTAL0.15_74.M)","(LFSI.M.FR.N.UNEHRT.TOTAL0.15_74.M)","(LFSI.M.GB.N.UNEHRT.TOTAL0.15_74.M)","(LFSI.M.GR.N.UNEHRT.TOTAL0.15_74.M)","(LFSI.M.HR.N.UNEHRT.TOTAL0.15_74.M)","(LFSI.M.HU.N.UNEHRT.TOTAL0.15_74.M)","(LFSI.M.IE.N.UNEHRT.TOTAL0.15_74.M)","(LFSI.M.IT.N.UNEHRT.TOTAL0.15_74.M)","(LFSI.M.LT.N.UNEHRT.TOTAL0.15_74.M)","(LFSI.M.LU.N.UNEHRT.TOTAL0.15_74.M)","(LFSI.M.LV.N.UNEHRT.TOTAL0.15_74.M)","(LFSI.M.MT.N.UNEHRT.TOTAL0.15_74.M)","(LFSI.M.NL.N.UNEHRT.TOTAL0.15_74.M)","(LFSI.M.PL.N.UNEHRT.TOTAL0.15_74.M)","(LFSI.M.PT.N.UNEHRT.TOTAL0.15_74.M)","(LFSI.M.RO.N.UNEHRT.TOTAL0.15_74.M)","(LFSI.M.SE.N.UNEHRT.TOTAL0.15_74.M)","(LFSI.M.SI.N.UNEHRT.TOTAL0.15_74.M)","(LFSI.M.SK.N.UNEHRT.TOTAL0.15_74.M)","(LFSI.M.U2.N.UNEHRT.TOTAL0.15_74.M)"
"1989-05-31","1989May","","4.329922","","","","","6.426904","","12.512344","6.304394","","7.205893","","","","14.449699","6.925962","","1.177207","","","4.816527","","","","1.178739"
"1989-06-30","1989Jun","","4.171330","","","","","5.963719","","12.121860","2.113312","","7.019230","","","","14.277856","6.919971","","1.141936","","","4.906978","","","","0.989237"
"1989-07-31","1989Jul","","4.361904","","","","","5.689310","","11.689540","2.131364","","7.117459","","","","14.144100","6.818129","","1.183830","","","4.424345","","","","1.531594"
"1989-08-31","1989Aug","","4.706195","","","","","5.797931","","11.707669","2.295203","","7.037879","","","","14.039150","6.798747","","1.284319","","","4.315952","","","","1.324771"
"1989-09-30","1989Sep","","4.704344","","","","","5.983312","","11.522141","1.813922","","6.989709","","","","13.821005","6.712339","","1.354886","","","4.474149","","","","1.470035"
"1989-10-31","1989Oct","","4.558830","","","","","6.129162","","11.982447","2.292071","","6.821574","","","","13.453660","6.623100","","1.330163","","","4.417385","","","","1.852981"
"1989-11-30","1989Nov","","4.455080","","","","","6.290545","","12.120219","2.417033","","6.816888","","","","13.276686","6.591182","","1.352086","","","4.419165","","","","1.329058"
"1989-12-31","1989Dec","","4.417621","","","","","6.491366","","12.375540","2.520054","","7.045898","","","","13.470433","6.550608","","1.452118","","","4.025467","","","","1.468000"
"1990-01-31","1990Jan","","4.396127","","","","","7.169383","","12.167165","3.281766","","7.278849","","","","13.708201","6.544226","","1.528857","","","4.539345","","","","1.837182"
"1990-02-28","1990Feb","","4.269188","","","","","7.617394","","12.009443","3.386140","","7.286518","","","","13.611703","6.483357","","1.451930","","","4.614248","","","","1.623981"
"1990-03-31","1990Mar","","4.066478","","","","","7.666328","","11.714794","4.027401","","7.208765","","","","13.162620","6.248913","","1.305235","","","4.626187","","","","1.579064"
"1990-04-30","1990Apr","","3.878881","","","","","7.314581","","11.649125","5.147493","","7.117481","","","","12.722431","6.047541","","1.205431","","","4.323659","","","","1.391123"
"1990-05-31","1990May","","3.720036","","","","","6.703382","","11.389819","6.224185","","6.959161","","","","12.458748","6.164623","","1.138224","","","4.083813","","","","1.504748"
"1990-06-30","1990Jun","","3.616283","","","","","6.256052","","11.206713","2.683499","","6.842572","","","","12.391639","6.232523","","1.090161","","","4.224902","","","","1.073491"
"1990-07-31","1990Jul","","3.860123","","","","","6.119918","","10.882068","2.058044","","7.037851","","","","12.578941","6.143413","","1.050756","","","3.853703","","","","1.862809"
"1990-08-31","1990Aug","","4.177679","","","","","6.305456","","10.949775","2.340537","","7.177256","","","","12.710161","6.121525","","1.053566","","","3.791040","","","","1.694935"
"1990-09-30","1990Sep","","4.200584","","","","","6.370169","","10.946291","2.887709","","7.207475","","","","12.669724","6.164695","","1.052449","","","3.999330","","","","1.846251"
"1990-10-31","1990Oct","","4.144959","","","","","6.447479","","11.247033","3.382077","","7.234351","","","","12.525632","6.242454","","1.147770","","","4.009896","","","","2.251114"
"1990-11-30","1990Nov","","4.087387","","","","","6.539344","","11.269653","3.738958","","7.484525","","","","12.625180","6.270323","","1.259175","","","4.065907","","","","2.111143"
"1990-12-31","1990Dec","","4.094812","","","","","6.722762","","11.493257","3.934575","","8.003279","","","","13.052146","6.268391","","1.268681","","","3.763707","","","","2.100826"
"1991-01-31","1991Jan","","4.115174","","","","","7.445333","","11.498179","4.896120","","8.392094","","","","13.558427","6.264990","","1.345334","","","4.340092","","","","3.030092"
"1991-02-28","1991Feb","","4.088188","","","","","7.784696","","11.545021","5.908879","","8.693887","","","","13.849459","6.241937","","1.311357","","","4.487744","","","","2.610788"
"1991-03-31","1991Mar","","3.985651","","","","","7.944007","","11.524921","6.670192","","9.098383","","","","13.961047","6.086633","","1.168277","","","4.559461","","","","2.888024"
"1991-04-30","1991Apr","","3.851846","","","","","7.676331","","11.447454","7.758878","","9.346131","","","","14.068016","5.902299","","1.120155","","","4.301931","","","","2.991822"
"1991-05-31","1991May","","3.776178","","","","","7.114635","","11.258296","10.205564","","9.428002","","","","13.977496","5.811768","","1.134296","","","4.095161","","","","2.685737"
"1991-06-30","1991Jun","","3.757425","","","","","6.739427","","11.344498","7.060825","","9.468513","","","","14.037219","5.777527","","1.114998","","","4.269812","","","","2.826180"
"1991-07-31","1991Jul","","4.049998","","","","","6.594100","","11.408863","6.878383","","9.845860","","","","14.365609","5.780228","","1.118555","","","3.905817","","","","3.567487"
"1991-08-31","1991Aug","","4.443717","","","","","6.852959","","11.507583","7.274505","","10.038259","","","","14.565345","5.891404","","1.207984","","","3.845575","","","","3.587392"
"1991-09-30","1991Sep","","4.569647","","","","","6.912798","","11.617040","9.918982","","10.105611","","","","14.496606","5.991008","","1.317891","","","4.051012","","","","3.770364"
"1991-10-31","1991Oct","","4.608800","","","","","7.029413","","12.097055","9.026220","","10.064948","","","","14.307058","6.219180","","1.414231","","","4.048409","","","","3.970915"
"1991-11-30","1991Nov","","4.639255","","","","","7.225244","","12.039085","9.185347","","10.254441","","","","14.333414","6.362643","","1.477720","","","4.082552","","","","4.385422"
"1991-12-31","1991Dec","","4.709554","","","","","7.478347","","12.254334","11.020659","","10.589275","","","","14.617100","6.250608","","1.507010","","","3.744725","","","","4.885660"
"1992-01-31","1992Jan","","4.806447","","","","","8.353842","","12.518774","12.260005","","10.999134","","","","14.961528","6.385211","","1.612092","","","4.250251","","","","5.434440"
"1992-02-29","1992Feb","","4.808206","","","","","8.556813","","12.547770","12.455488","","11.099245","","","","15.124442","6.554067","","1.722152","","","4.353542","","","","5.949815"
"1992-03-31","1992Mar","","4.742371","","","","","8.582365","","12.580115","12.876267","","11.113214","","","","15.155628","6.492817","","1.665841","","","4.408686","","","","5.904173"
"1992-04-30","1992Apr","","4.701361","","","","","8.305335","","12.509320","13.649004","","11.302428","","","","15.157101","6.295138","","1.592878","","","4.174569","","","","6.045158"
"1992-05-31","1992May","","4.655603","","","","","7.782710","","12.337984","15.520717","","11.241830","","","","14.869774","6.144008","","1.515032","","","4.000474","","","","6.536795"
"1992-06-30","1992Jun","","4.642194","","","","","7.282297","","12.515404","12.805571","","11.532223","","","","14.699996","6.136742","","1.461531","","","4.160223","","","","5.934335"
"1992-07-31","1992Jul","","4.959725","","","","","7.160105","","12.786536","12.323661","","11.723343","","","","15.005688","6.276504","","1.509209","","","3.848198","","","","7.008291"
"1992-08-31","1992Aug","","5.375202","","","","","7.549471","","13.096452","13.435335","","11.716338","","","","15.229366","6.396356","","1.579111","","","3.859792","","","","7.374887"
"1992-09-30","1992Sep","","5.518396","","","","","7.677421","","13.619767","13.446546","","11.655486","","","","15.198601","6.477819","","1.699700","","","4.110648","","","","6.650100"
"1992-10-31","1992Oct","","5.562060","","","","","7.861013","","14.231622","14.724403","","11.807874","","","","15.028990","6.508180","","1.827936","","","4.182900","","","","7.341223"
"1992-11-30","1992Nov","","5.635232","","","","","8.222552","","14.734469","14.968603","","11.962605","","","","15.045492","6.487830","","1.896553","","","4.329499","","","","7.819878"
"1992-12-31","1992Dec","","5.805126","","","","","8.761683","","15.368338","15.101362","","12.145421","","","","15.364843","6.481768","","1.975772","","","4.087136","","","","7.425370"
"1993-01-31","1993Jan","","5.992543","","","3.916808","","10.055140","","15.971334","16.164730","","12.482270","","","","15.721848","6.478900","","2.058833","","","4.771728","","","","9.589647","","","8.142574"
"1993-02-28","1993Feb","","6.070590","","","3.854756","","10.339681","","16.377245","18.295660","","12.515069","","","","15.853338","6.204634","","2.068145","","","5.012413","","","","9.731179","","","8.315372"
"1993-03-31","1993Mar","","6.075895","","","3.498989","","10.454842","","16.898197","18.040019","","12.448038","","","","15.748223","6.669497","","2.044662","","","5.180295","","","","9.551945","","","8.548778"
"1993-04-30","1993Apr","","6.049363","","","3.487334","","10.329715","","16.920910","19.078242","","12.106482","","","","15.623247","7.445217","","1.953067","","","4.984067","","","","10.358226","","","8.630472"
"1993-05-31","1993May","","6.021442","","","3.464612","","9.617963","","16.824662","20.397165","","11.993635","","","","15.469711","6.845716","","1.836463","","","4.837558","","","","10.015058","","","8.476699"
"1993-06-30","1993Jun","","6.065259","","","3.076401","","9.229907","","17.259118","17.313916","","12.162439","","","","15.392573","7.519089","","1.854538","","","5.070837","","","","11.040061","","","8.654770"
"1993-07-31","1993Jul","","6.526086","","","3.553698","","8.855920","","17.419265","16.058122","","12.131675","","","","15.403954","7.966892","","2.033017","","","4.724207","","","","11.704294","","","8.795818"
"1993-08-31","1993Aug","","7.115653","","","3.513789","","8.902509","","17.431142","16.912556","","12.087747","","","","15.398248","6.499672","","2.175757","","","4.755621","","","","11.222267","","","8.506887"
"1993-09-30","1993Sep","","7.355949","","","2.897228","","8.624414","","17.808239","17.955694","","11.727887","","","","15.240089","6.759907","","2.319036","","","5.060164","","","","10.661243","","","8.654734"
"1993-10-31","1993Oct","","7.427268","","","3.472091","","8.399488","","18.110781","18.819939","","11.661445","","","","14.982823","7.952993","","2.484827","","","5.135569","","","","11.278930","","","8.980798"
"1993-11-30","1993Nov","","7.486261","","","2.977355","","8.251866","","18.275387","18.781526","","11.698793","","","","14.868709","7.608221","","2.631785","","","5.288728","","","","11.693236","","","9.040160"
"1993-12-31","1993Dec","","7.619248","","","3.355390","","8.231542","","18.559337","19.364184","","11.751046","","","","15.092186","8.362334","","2.776813","","","4.956307","","","","11.216318","","","9.386894"
"1994-01-31","1994Jan","4.924408","7.760493","","","3.442919","","8.857527","","18.991873","21.158890","","11.655664","","","","15.317526","7.910207","","2.969240","","","5.699836","","","","12.207331","","","9.640836"
"1994-02-28","1994Feb","4.952052","7.787871","","","3.296983","","8.645895","","18.944429","19.347412","","11.525597","","","","15.223154","8.120253","","3.139920","","","5.923249","","","","12.312482","","","9.752865"
"1994-03-31","1994Mar","4.277285","7.708475","","","3.444546","","8.420173","","18.759104","20.215527","","11.374327","","","","15.049092","8.335528","","3.065418","","","6.074965","","","","11.309881","","","9.818900"
"1994-04-30","1994Apr","3.507373","7.600948","","","3.795999","","7.811721","","18.496562","20.581359","","11.149372","","","","14.796062","8.710676","","2.915140","","","5.822736","","","","10.783198","","","9.699505"
"1994-05-31","1994May","3.056662","7.460750","","","3.058482","","7.021115","","18.191564","22.063375","","11.244700","","","","14.457835","7.748704","","2.708554","","","5.631792","","","","10.430928","","","9.378155"
"1994-06-30","1994Jun","2.717378","7.320890","","","3.554337","","6.579171","","17.975862","17.399883","","11.269577","","","","14.238902","8.339435","","2.486642","","","5.834866","","","","10.645589","","","9.345709"
"1994-07-31","1994Jul","2.538717","7.557327","","","3.634550","","6.604798","","17.540718","16.631114","","11.275857","","","","14.149824","8.857660","","2.351867","","","5.425184","","","","10.567719","","","9.352894"
"1994-08-31","1994Aug","2.502444","7.970292","","","3.614109","","6.628205","","17.522212","15.276592","","10.941398","","","","13.997929","7.221917","","2.360617","","","5.457364","","","","10.561049","","","8.912397"
"1994-09-30","1994Sep","2.544773","8.041661","","","3.985418","","6.259446","","17.534797","16.833217","","10.553798","","","","13.694394","7.417766","","2.411357","","","5.783028","","","","9.933724","","","8.938470"
"1994-10-31","1994Oct","2.664541","7.931103","","","3.701683","","6.083406","","17.492515","16.395240","","10.313778","","","","13.337421","8.464424","","2.421434","","","5.862630","","","","9.760474","","","9.090177"
"1994-11-30","1994Nov","2.893742","7.786121","","","3.375688","","6.008857","","17.468086","15.815711","","10.175773","","","","13.044284","8.087548","","2.404211","","","6.032871","","","","10.132268","","","9.035377"
"1994-12-31","1994Dec","3.665575","7.725192","","","4.007421","","6.079633","","17.332236","15.938709","","10.098170","","","","12.964594","8.955292","","2.324734","","","5.652442","","","","10.444413","","","9.255053"
"1995-01-31","1995Jan","4.480678","7.753858","","","3.707267","","6.828455","","17.231700","17.648938","","10.237220","","","","12.959911","8.692337","","2.327869","","","6.521492","","","","10.894395","","","9.397767"
"1995-02-28","1995Feb","4.133605","7.693325","","","3.635808","","6.637292","","17.078428","16.153226","","10.226118","","","","12.797094","9.039397","","2.322244","","","6.770692","","","","10.516299","","","9.459246"
"1995-03-31","1995Mar","4.692214","7.508748","","","3.916419","","6.384888","","16.742342","15.646583","","10.094076","","","","12.497367","9.178243","","2.176999","","","6.903064","","","","10.575440","","","9.456801"
"1995-04-30","1995Apr","4.100368","7.307373","","","3.500686","","5.965359","","16.462658","16.938136","","9.828899","","","","12.233624","9.270077","","2.003754","","","6.538089","","","","9.691804","","","9.280829"
"1995-05-31","1995May","2.981959","7.132605","","","3.110997","","5.380496","","16.257904","17.283025","","9.859176","","","","12.015121","8.119890","","1.869425","","","6.236930","","","","9.338484","","","8.946898"
"1995-06-30","1995Jun","2.981701","7.008987","","","3.625528","","5.145813","","16.151145","14.063299","","9.958890","","","","11.939094","8.687020","","1.800042","","","6.503252","","","","9.961164","","","9.019753"
