DATE,TIME PERIOD,(LFSI.M.AT.N.UNEHRT.TOTAL0.15_74.T),(LFSI.M.BE.N.UNEHRT.TOTAL0.15_74.T),(LFSI.M.BG.N.UNEHRT.TOTAL0.15_74.T),(LFSI.M.CY.N.UNEHRT.TOTAL0.15_74.T),(LFSI.M.CZ.N.UNEHRT.TOTAL0.15_74.T),(LFSI.M.DE.N.UNEHRT.TOTAL0.15_74.T),(LFSI.M.DK.N.UNEHRT.TOTAL0.15_74.T),(LFSI.M.EE.N.UNEHRT.TOTAL0.15_74.T),(LFSI.M.ES.N.UNEHRT.TOTAL0.15_74.T),(LFSI.M.FI.N.UNEHRT.TOTAL0.15_74.T),(LFSI.M.FR.N.UNEHRT.TOTAL0.15_74.T),(LFSI.M.GB.N.UNEHRT.TOTAL0.15_74.T),(LFSI.M.GR.N.UNEHRT.TOTAL0.15_74.T),(LFSI.M.HR.N.UNEHRT.TOTAL0.15_74.T),(LFSI.M.HU.N.UNEHRT.TOTAL0.15_74.T),(LFSI.M.IE.N.UNEHRT.TOTAL0.15_74.T),(LFSI.M.IT.N.UNEHRT.TOTAL0.15_74.T),(LFSI.M.LT.N.UNEHRT.TOTAL0.15_74.T),(LFSI.M.LU.N.UNEHRT.TOTAL0.15_74.T),(LFSI.M.LV.N.UNEHRT.TOTAL0.15_74.T),(LFSI.M.MT.N.UNEHRT.TOTAL0.15_74.T),(LFSI.M.NL.N.UNEHRT.TOTAL0.15_74.T),(LFSI.M.PL.N.UNEHRT.TOTAL0.15_74.T),(LFSI.M.PT.N.UNEHRT.TOTAL0.15_74.T),(LFSI.M.RO.N.UNEHRT.TOTAL0.15_74.T),(LFSI.M.SE.N.UNEHRT.TOTAL0.15_74.T),(LFSI.M.SI.N.UNEHRT.TOTAL0.15_74.T),(LFSI.M.SK.N.UNEHRT.TOTAL0.15_74.T),(LFSI.M.U2.N.UNEHRT.TOTAL0.15_74.T)
2022-12-31,2022Dec,4.769812,5.676234,4.111240,7.577116,2.151610,2.931201,4.580268,5.296029,12.867448,6.713728,7.255661,,12.527825,7.044190,3.755461,4.221427,7.934666,6.775887,5.224854,6.587670,2.943696,3.295543,2.858979,6.915642,5.878692,6.924370,3.428999,6.128706,6.658483
2023-01-31,2023Jan,5.704877,5.725850,4.294230,7.063558,2.641224,3.053118,4.550599,5.229241,13.420488,7.618115,7.395385,,11.690842,7.492254,3.922694,4.092922,8.414695,7.772534,5.150318,6.426387,2.968049,3.731458,2.985726,7.300354,5.799002,7.593896,3.783977,6.288565,6.932037
2023-02-28,2023Feb,5.808663,5.625745,4.398424,6.918663,2.639622,3.047626,5.740798,5.300295,13.451842,6.724933,7.227355,,11.956012,7.246452,4.007011,4.074359,8.308339,7.757247,5.099966,6.356905,2.852887,3.736669,2.952915,7.210353,5.584148,8.156099,3.810679,6.220732,6.872123
2023-03-31,2023mar,5.045526,5.550233,4.557892,6.464545,2.583442,2.934999,4.645641,5.911072,12.951977,6.898764,7.044149,,11.930523,6.872966,3.976835,4.111195,8.202074,7.658044,4.969390,6.290223,2.781687,3.639398,2.811742,7.014832,5.640165,7.729349,3.716636,6.033984,6.703409
2023-04-30,2023Apr,5.181681,5.468702,4.776186,5.765345,2.691809,3.053571,4.817408,6.186319,11.994455,7.858689,7.022004,,11.820971,6.358487,3.878612,4.231609,7.974773,6.909179,4.858163,6.330416,2.632967,3.342137,2.628330,6.582795,5.367573,7.545616,3.678330,5.830537,6.525676
2023-05-31,2023May,4.432044,5.391910,4.679929,5.703233,2.314771,2.823250,4.561826,6.741451,11.501523,9.038178,6.995042,,11.143140,5.890815,3.800272,4.322662,7.529181,5.608411,4.751463,6.362894,2.507688,3.459938,2.549556,6.156442,5.385461,7.904848,3.616559,5.661277,6.285378
2023-06-30,2023Jun,4.742475,5.398341,4.427290,6.416033,2.648193,3.013520,4.389830,7.223784,11.324255,7.165657,6.779207,,10.633083,5.911951,3.782383,4.673377,7.044278,5.402343,4.837123,6.477552,2.409551,3.526914,2.532612,5.927790,5.406440,9.257019,3.561804,5.636155,6.174030
2023-07-31,2023Jul,5.300637,5.710356,4.257071,7.046989,2.860447,3.025431,5.759317,7.543857,11.571827,6.919943,7.163851,,9.900740,6.285047,3.921937,4.700270,7.189035,5.949643,5.059579,6.533930,2.466118,3.477966,2.677020,5.949557,5.413908,6.220235,3.637940,5.714074,6.314167
2023-08-31,2023Aug,4.963488,5.752719,4.082708,6.994874,2.571397,3.233389,4.816721,7.323710,11.862368,6.726749,7.778860,,10.728819,6.483247,3.983726,4.709601,6.793518,5.684161,5.116254,6.460310,2.669225,3.577865,2.775267,6.151085,5.264764,7.737240,3.641389,5.764144,6.481211
2023-09-30,2023Sep,5.149333,5.707218,4.029476,5.344837,2.661072,3.024840,4.649507,7.330072,12.104171,6.994398,7.415696,,8.603607,6.356974,3.862805,4.525389,7.403025,5.781361,5.401116,6.331093,2.758537,3.820402,2.832404,6.498794,5.229355,7.677684,3.581100,5.854061,6.454194
2023-10-31,2023Oct,,,,,,,,,,,,,,,,4.457522,,,,,,,,,,,,,
